lineId	chId	mId	chName	dialogue
L190057	u5076	m336	ERIN	I'm so tired I'm about to drive off the road.  Keep me awake, willya?
L190052	u5078	m336	GEORGE	I know what they can sleep through, Erin.  I probably know it better than you.
L190051	u5076	m336	ERIN	Keep your voice down.
L190050	u5078	m336	GEORGE	Cause I can get a job.  I will.  And you can start leaving the kids with the chicken fat lady again.  Would that make you happy?
L190049	u5076	m336	ERIN	I didn't say that.
L190048	u5078	m336	GEORGE	If you got a problem with me taking care of your kids instead of getting some job, just say so.
L190047	u5076	m336	ERIN	Nothing.
L190046	u5078	m336	GEORGE	You mind telling me what that's supposed to mean?
L190045	u5076	m336	ERIN	How would you know?
L190044	u5078	m336	GEORGE	It doesn't have to be this complicated, Erin.  There's a lot of jobs out there.
L190043	u5076	m336	ERIN	No, see -- that's exactly what those arrogant PG&E fucks want me to think -- that because they got all this money and power, we don't stand a chance in hell against them.  But you know what?  They're wrong.
L190042	u5078	m336	GEORGE	Look, don't take this the wrong way, but don't you think you might be out of your league here?
L190041	u5076	m336	ERIN	I'm not in danger.  I have a dead bolt. Remember?
L190040	u5078	m336	GEORGE	Come on, Erin.  A job's supposed to pay your bills, not put you in danger.
L190039	u5076	m336	ERIN	I'm not gonna quit cause of one creepy phone call, George.
L190027	u5076	m336	ERIN	I know what you're saying, and I don't wanna hear it.  I am doing the best I can.
L190026	u5078	m336	GEORGE	I'm just saying --
L190025	u5076	m336	ERIN	Well, hell, I guess that's it, then, huh? They're scarred for life.  They're gonna start holding up 7-11's any day now.
L190024	u5078	m336	GEORGE	One toy per kid is doing something nice. Four is ... something else.
L190023	u5076	m336	ERIN	George, I am just trying to do something nice for my kids on my one day off.  Could you please not give me a hard time about it?
L189818	u5078	m336	GEORGE	You're someone to me.  You're someone real special to me.
L189817	u5076	m336	ERIN	No I'm not.  Look at me.  I'm not.
L189816	u5078	m336	GEORGE	You are someone.
L189815	u5076	m336	ERIN	Well, I'm sure as hell not what I thought I was gonna be.  I was supposed to have one of those great lives, with everything all laid- out and perfect.  I mean, hell -- I was Miss Wichita, for God's sakes.  Did I tell you that?  You live next door to a real live beauty queen.  I still got the tiara.  I kept it cause I thought it meant something.  I thought it meant I was gonna do something great with my life.  I thought it proved I was gonna grow up to be someone.
L189814	u5078	m336	GEORGE	You're not nothing, Erin.
L189813	u5076	m336	ERIN	Doesn't matter.  Doesn't make one bit of difference.  Oh God, George, how'd this happen to me? How'd I end up so ... so <u>nothing</u>?
L189812	u5078	m336	GEORGE	What?  But you been working so hard --
L189811	u5076	m336	ERIN	I <u>can't</u> call an exterminator.  I can't afford one.  God, I can't even afford my <u>phone</u>.  I got fired.
L189810	u5078	m336	GEORGE	It's a simple thing.  Everybody gets them. All we gotta do is call an exterminator.
L189809	u5076	m336	ERIN	What kind of person lives like this?  Huh? What kind of person lets her kids run around in a house crawling with bugs the size of housecats?
L189799	u5078	m336	GEORGE	I'm gonna clean it up.
L189798	u5076	m336	ERIN	Great.
L189796	u5078	m336	GEORGE	Fixing a leak under your sink.
L189795	u5076	m336	ERIN	What are you doing here?
L189720	u5078	m336	GEORGE	What do you mean?
L189719	u5076	m336	ERIN	You think it could make you sick, living in a place like this?
L189718	u5078	m336	GEORGE	I guess we get what we pay for, huh?
L189717	u5076	m336	ERIN	Thanks for reminding me.
L189716	u5078	m336	GEORGE	I'm gonna put a dead bolt on your front door, too.  This isn't exactly the safest neighborhood in the world, you know.
L189714	u5078	m336	GEORGE	Better safe than sorry.
L189713	u5076	m336	ERIN	What're you doing?
L189654	u5078	m336	GEORGE	Yeah, we'll just see about that, won't we?
L189653	u5076	m336	ERIN	This isn't gonna get you laid, you know.
L189652	u5078	m336	GEORGE	Yup.  Usually working on my bike.  No big deal.  If it doesn't work out, you can send 'em back to the chicken fat lady.
L189651	u5076	m336	ERIN	You're around every afternoon?
L189649	u5076	m336	ERIN	Right.
L189648	u5078	m336	GEORGE	Cause I like kids.  I like hanging out with them.
L189647	u5076	m336	ERIN	Why in the hell would you want to watch my kids?
L189646	u5078	m336	GEORGE	Then lemme remind you, the polite thing is to say, thank you, that's a real nice offer, I don't mind taking you up on it.
L189645	u5076	m336	ERIN	It's been a while.  Maybe I'm just out of practice.
L189644	u5078	m336	GEORGE	Are you this hard on everyone who tries to help you?
L189643	u5076	m336	ERIN	I hope that's not supposed to impress me.
L189642	u5078	m336	GEORGE	I do construction, which pays real good. And I make it last by living cheap.
L189641	u5076	m336	ERIN	Yeah?  And what do you do the rest of the time, live off your trust fund?
L189640	u5078	m336	GEORGE	I'm not a deadbeat.  I work when I need to.
L189639	u5076	m336	ERIN	Great.  Another deadbeat.
L189638	u5078	m336	GEORGE	I was serious before, you know.  If you need someone to keep an eye on them -- after school or something -- I don't have a job now, so I'm around in the afternoons.
L189637	u5076	m336	ERIN	I'm never here.  I gotta leave 'em with this weird sitter all afternoon who costs a fortune and smells like chicken fat.
L189636	u5078	m336	GEORGE	How?
L189635	u5076	m336	ERIN	Yeah.  I'm probably ruining them.
L189627	u5078	m336	GEORGE	Yeah, and whose fault is that?
L189626	u5076	m336	ERIN	Cause I don't even know you.
L189625	u5078	m336	GEORGE	Why not?
L189624	u5076	m336	ERIN	I'm not gonna leave my kids with you.
L189623	u5078	m336	GEORGE	You need help with your kids?  I could probably do that.
L189622	u5076	m336	ERIN	I had a good neighbor, George.  She was 60 and Mexican and she watched my kids for free.  Something tells me you're not gonna be able to measure up to that.
L189620	u5076	m336	ERIN	Return 'em.  Maybe you'll get your money back.
L189619	u5078	m336	GEORGE	C'mon.  I bought 'em for you, to make up for that night.
L189618	u5076	m336	ERIN	No.
L189597	u5076	m336	ERIN	Yeah.  Sexy, huh?  And here's another: five. That's how old my other daughter is.  Seven is my son's age.  Two is how many times I been married and divorced.  You getting all this?  16 is the number of dollars in my bank account.  454-3943 is my phone number. And with all the other numbers I gave you, I'm guessing zero is the number of times you're gonna call it.
L189596	u5078	m336	GEORGE	You got a little girl?
L189595	u5076	m336	ERIN	Sure.  That's one of my numbers.  It's how many months old my little girl is.
L189594	u5078	m336	GEORGE	Ten?
L189593	u5076	m336	ERIN	Shit, yeah.  I got numbers coming out of my ears.  Like, for instance, ten.
L189592	u5078	m336	GEORGE	You got more than one?
L189591	u5076	m336	ERIN	Which number do you want, George?
L189590	u5078	m336	GEORGE	I do.
L189589	u5076	m336	ERIN	You want my number?
L189587	u5078	m336	GEORGE	Now, don't be like that.  Tell you what. How about if I take you out on a date to apologize for my rudeness?
L189586	u5076	m336	ERIN	Just think of me as the person next door who likes it quiet, and we'll get along fine.
L189585	u5078	m336	GEORGE	Ooh, now, see, if I'da known there was a beautiful woman next door, I'da done this different.  Let's start over.  My name's George.  What's yours?
L189584	u5076	m336	ERIN	Well, I'm the neighbors.  There, now we're introduced, so you can shut the fuck up.
L189583	u5078	m336	GEORGE	Just introducing myself to the neighbors.
L189582	u5076	m336	ERIN	What the hell do you think you're doing, making all that Goddamn noise?
L189581	u5078	m336	GEORGE	Well, hello to you, darlin'.
L190086	u5076	m336	ERIN	A lot.  But you hang in there, maybe you'll get one.
L190085	u5081	m336	LAURA	I thought if I could spend that kinda money on a car, it'd mean everything else was fine.  I don't even know how much they cost.
L190084	u5076	m336	ERIN	Jaguar's a darn pretty car.
L190083	u5081	m336	LAURA	Know what I always thought I wanted outta life, Erin?  A Jaguar.
L190082	u5076	m336	ERIN	I'm real sorry, Laura.
L190081	u5081	m336	LAURA	It's just -- the pain.  It's only getting worse.  I can't be a good wife.  I can't be a good mother.
L190080	u5076	m336	ERIN	That's okay.  I understand.
L190079	u5081	m336	LAURA	I'm embarrassed.
L190210	u5079	m336	JANE	You're clever.  I'm sure you'll think of something.
L190209	u5076	m336	ERIN	Now how'm I supposed to do that when I'm not in here most mornings and nights?
L190208	u5079	m336	JANE	I moved payroll onto the computer.  It only knows to process paychecks for employees who log on in the morning and off at night.
L190207	u5076	m336	ERIN	What?
L190206	u5079	m336	JANE	Have you been logging on?
L190205	u5076	m336	ERIN	Where's my paycheck?
L189788	u5079	m336	JANE	<u>Excuse me</u>?
L189787	u5076	m336	ERIN	I am not talking to you, bitch.
L189786	u5079	m336	JANE	Yes.  It's called accountability.
L189785	u5076	m336	ERIN	What am I supposed to do, check in every two seconds?
L189779	u5079	m336	JANE	There may be jobs where you can disappear for days at a time, but this isn't one of them.  Here, if you don't do the work, you don't get to stay.
L189778	u5076	m336	ERIN	What's going on?
L189777	u5079	m336	JANE	-- toothbrush, toothpaste, and a pair of hose.  Here.
L189776	u5076	m336	ERIN	I had photos of my kids, plus a mug --
L189775	u5079	m336	JANE	Nice to see you, Erin.  We've missed you.
L189774	u5076	m336	ERIN	Someone stole my stuff.
L189657	u5079	m336	JANE	What do I look like, Erin?  A library?
L189656	u5076	m336	ERIN	I mean, it's not a problem or anything, but -- I'm just a little unclear on what those things are.  I thought maybe you'd know.
L189978	u5082	m336	MANDY	Well, this old neighbor of mine, Bob Linwood -- he ran the dairy on Community -- seemed like someone in his family always had a rash somewhere or other.  I just figured it was something in the genes.  And you know how it is -- you don't like to ask about things like that ...
L189977	u5076	m336	ERIN	Uh-huh?
L189976	u5082	m336	MANDY	You know that thing it says in here about rashes?
L189941	u5076	m336	ERIN	I'm surprised Donna didn't say anything.
L189940	u5082	m336	MANDY	I know.  It's an awful lot.
L189937	u5076	m336	ERIN	What?
L189936	u5082	m336	MANDY	There's something else, too.
L189935	u5076	m336	ERIN	It sure could, yeah.  Thanks a lot.
L189934	u5082	m336	MANDY	When Donna told us about you, and what you told her about the chromium, we figured that might have something to do with this, too.
L189929	u5076	m336	ERIN	Yeah.  Who are you?
L189928	u5082	m336	MANDY	Excuse me, are you Erin Brockovich?
L189526	u5084	m336	MRS. MORALES	I know.  But it's good for me.  Now I can help my daughter take care of my grandkids. And it's good for you, too.  Now you have money, you can find a good babysitter, huh? Not the old lady next door.
L189525	u5076	m336	ERIN	Wow, that's soon --
L189524	u5084	m336	MRS. MORALES	Next week.
L189523	u5076	m336	ERIN	You're moving away?  When?
L189522	u5084	m336	MRS. MORALES	My daughter, she's bought a big house with a room for me.  I'm going to move in with her.
L189521	u5076	m336	ERIN	What?
L189520	u5084	m336	MRS. MORALES	Ai, bueno.  Because I didn't want to tell you before, with your worries --
L189519	u5076	m336	ERIN	It'll be fine, yeah.
L189518	u5084	m336	MRS. MORALES	Outside with the sprinkler.  So it's good?
L189517	u5076	m336	ERIN	Hi, sweetie.  Were you a good girl?  Where are Matt and Katie?
L189731	u5076	m336	ERIN	Don't go telling anyone.  It'll ruin my reputation.
L189730	u5085	m336	PAULSEN	I gotta say, Erin -- first time I saw you, I did not peg you as the kind to go off and conduct her own epidemiological study.
L189729	u5085	m336	PAULSEN	Well, if you're talking about contamination, you're getting out of my area of expertise. Let me give you the name of a toxicologist friend of mine over at USC.
L189728	u5076	m336	ERIN	Uh-huh.  Spent the last few days knocking on doors.  And you know what?  They're not.  I mean, they got problems, but none of this cancer stuff.  And their pets are fine.  So I don't know -- I just can't shake the feeling that it wasn't no multivitamin they put in the water.
L189727	u5085	m336	PAULSEN	You did?
L189726	u5076	m336	ERIN	... and when I realized our area's just as bad as Hinkley, I thought maybe my neighbors are all sick too.  So I went and asked.
L189674	u5085	m336	PAULSEN	Well, from what this stuff says, I'd say they both have some form of cancer.
L189673	u5076	m336	ERIN	Their parents, I'm pretty sure.
L189672	u5085	m336	PAULSEN	They've both got some immune system problem. Can't say what from, whether it's viral or genetic or what, but something's wrong.  And these guys -- Donna and Peter --
L189671	u5076	m336	ERIN	Right, I guess those are the kids --
L189670	u5085	m336	PAULSEN	Well, look, there isn't a ton of information here, but from what there is, I'd say that these two people here -- what are their names?  Shanna and Ashley?
L189669	u5085	m336	PAULSEN	Of course!  Oh, gosh, of course --
L189668	u5076	m336	ERIN	No one put me up to anything.  I was just hoping I could ask you a couple questions.
